time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461200000	-23.2862	-7.62515	4.85078	2.47216	-0.572138	lidar	2.35486	-23.4777	-7.56583	-23.2911	-7.69663	-3.78118	2.967
1477010461250000	-23.4895	-7.47637	4.95261	2.45788	-0.54449	radar	1.61054	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461300000	-23.6518	-7.34044	4.874	2.43548	-0.538722	lidar	0.720988	-23.5408	-7.36069	-23.6609	-7.3898	-3.61191	3.16746
1477010461350000	-23.8459	-7.17228	4.92869	2.41063	-0.532936	radar	0.846798	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-23.9966	-7.09992	4.73446	2.4135	-0.499797	lidar	2.07265	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1648	-6.9189	4.72656	2.37591	-0.518252	radar	1.99571	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.337	-6.64512	4.90541	2.31269	-0.559856	lidar	3.22977	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5034	-6.47008	4.85256	2.28131	-0.572326	radar	3.51633	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5892	-6.35701	4.62435	2.26249	-0.560032	lidar	5.1421	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.729	-6.1735	4.62682	2.23284	-0.561048	radar	0.307809	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9188	-5.95045	4.76812	2.2042	-0.562806	lidar	2.90171	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0505	-5.74359	4.79411	2.17256	-0.564068	radar	1.85725	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1803	-5.57931	4.72391	2.15408	-0.553208	lidar	0.291965	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3347	-5.38898	4.79116	2.1452	-0.521023	radar	1.30688	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4838	-5.15125	4.88753	2.11518	-0.525984	lidar	0.607041	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.614	-4.97476	4.87974	2.11092	-0.487107	radar	6.32865	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7242	-4.81509	4.76175	2.09646	-0.475681	lidar	0.566073	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8461	-4.60552	4.78976	2.07694	-0.46655	radar	0.212079	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9628	-4.34821	4.88955	2.0431	-0.478585	lidar	0.468908	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0717	-4.12827	4.81486	2.00118	-0.522742	radar	11.1135	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1685	-3.82503	4.99077	1.95582	-0.544532	lidar	1.62399	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2424	-3.58607	4.9377	1.90615	-0.591129	radar	3.53785	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2708	-3.32221	4.95858	1.85582	-0.612781	lidar	4.26848	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3206	-3.07495	4.94817	1.81083	-0.639116	radar	0.510735	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3421	-2.85502	4.87431	1.77209	-0.645918	lidar	1.55041	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3989	-2.63278	4.84674	1.74965	-0.630774	radar	1.43931	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.469	-2.5165	4.5796	1.7448	-0.603539	lidar	5.55072	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5236	-2.28543	4.61196	1.72726	-0.579975	radar	1.07306	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5721	-2.09848	4.52317	1.70822	-0.569754	lidar	0.873362	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6026	-1.86759	4.54809	1.68822	-0.549037	radar	2.08469	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6025	-1.60292	4.6294	1.64908	-0.561156	lidar	1.30152	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5996	-1.38247	4.59475	1.60776	-0.586281	radar	1.58457	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.604	-1.14918	4.60358	1.57796	-0.586775	lidar	0.00381985	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6328	-0.933098	4.57685	1.56271	-0.56882	radar	5.0853	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6453	-0.662953	4.68174	1.539	-0.563646	lidar	0.759775	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.633	-0.418601	4.71498	1.50133	-0.586058	radar	2.30955	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5889	-0.092778	4.93368	1.46189	-0.595687	lidar	2.59743	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5692	0.153071	4.9423	1.43298	-0.599329	radar	2.75725	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5452	0.464481	5.10551	1.40881	-0.592532	lidar	1.17932	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.533	0.707596	5.06489	1.39978	-0.557579	radar	1.86316	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5244	0.994209	5.15215	1.38658	-0.542314	lidar	2.52043	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4857	1.26871	5.17482	1.37933	-0.498779	radar	6.88949	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4289	1.48486	5.08624	1.35078	-0.502946	lidar	0.325259	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3905	1.69411	4.97245	1.33679	-0.481493	radar	8.7201	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3368	1.88156	4.84195	1.31115	-0.483866	lidar	0.587392	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2693	2.11003	4.8393	1.28311	-0.491978	radar	0.23305	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2092	2.28177	4.69371	1.25702	-0.494465	lidar	0.768667	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1471	2.4985	4.6461	1.24386	-0.470367	radar	0.787335	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0671	2.75091	4.72609	1.22296	-0.467025	lidar	0.223893	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9732	2.97419	4.7831	1.18387	-0.502484	radar	2.8158	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8669	3.27914	4.98779	1.16511	-0.494015	lidar	1.47898	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7835	3.51224	4.9903	1.14676	-0.487846	radar	2.13997	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6796	3.70062	4.90296	1.11725	-0.494058	lidar	0.307415	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5637	3.90542	4.88287	1.08663	-0.503244	radar	1.1304	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5011	4.06544	4.72015	1.06932	-0.497288	lidar	3.67801	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3793	4.26152	4.71059	1.03965	-0.504405	radar	0.569246	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2163	4.49576	4.81717	1.00769	-0.509811	lidar	2.14014	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.067	4.68693	4.76333	0.981822	-0.498514	radar	8.92717	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9497	4.87961	4.73959	0.961309	-0.494364	lidar	0.399719	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7942	5.06818	4.74363	0.931047	-0.4989	radar	2.30871	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6218	5.29779	4.85852	0.907151	-0.495813	lidar	1.00149	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4489	5.48134	4.92535	0.866901	-0.524017	radar	0.871325	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.261	5.65537	4.93091	0.830346	-0.534594	lidar	1.21447	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0961	5.81631	4.92626	0.795275	-0.551061	radar	3.18264	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9229	5.97384	4.89378	0.763682	-0.555913	lidar	0.0637217	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.783	6.14598	4.69259	0.763984	-0.500614	radar	4.47071	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6187	6.29905	4.67069	0.738552	-0.501534	lidar	0.0497779	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4734	6.45847	4.58043	0.727813	-0.477802	radar	1.58506	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2366	6.71281	4.85028	0.720992	-0.453875	lidar	4.60798	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0442	6.84706	4.78904	0.691973	-0.455936	radar	5.49681	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8267	7.02972	4.88855	0.672288	-0.450538	lidar	0.999612	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6142	7.16707	4.92885	0.63775	-0.468183	radar	1.51042	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4313	7.30711	4.8974	0.616322	-0.466817	lidar	0.321308	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1965	7.44853	5.07191	0.575985	-0.500424	radar	2.25061	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0138	7.60861	5.06307	0.565547	-0.485433	lidar	2.12927	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8301	7.77904	4.95304	0.57059	-0.438137	radar	5.82133	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6236	7.91895	4.96107	0.552137	-0.434355	lidar	0.05543	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4361	8.04685	4.88507	0.537947	-0.422355	radar	1.65244	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2228	8.06517	4.73612	0.478624	-0.46551	lidar	4.35201	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0371	8.20155	4.57824	0.481303	-0.420546	radar	5.74413	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8597	8.35811	4.60634	0.48401	-0.394939	lidar	3.24331	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6137	8.47677	4.78773	0.455892	-0.412958	radar	4.75883	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3547	8.62957	4.92462	0.447976	-0.396365	lidar	1.49856	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1621	8.74957	4.77335	0.448184	-0.360946	radar	1.75856	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9676	8.84773	4.73279	0.431587	-0.360325	lidar	0.510438	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7766	8.94978	4.60611	0.425724	-0.337665	radar	1.07842	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5568	9.02476	4.60015	0.400289	-0.346808	lidar	0.450602	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3135	9.13484	4.72899	0.384656	-0.348374	radar	4.80443	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0147	9.24511	4.89621	0.367481	-0.344523	lidar	6.27434	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8013	9.32399	4.86865	0.348325	-0.348368	radar	1.62692	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5374	9.43756	4.96707	0.340434	-0.336141	lidar	0.831943	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2666	9.47865	5.1217	0.293473	-0.38287	radar	5.23043	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.956	9.6269	5.32181	0.299567	-0.351753	lidar	2.76378	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7084	9.72621	5.20907	0.301461	-0.316223	radar	3.09522	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4286	9.83714	5.30243	0.297512	-0.30165	lidar	0.592691	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1756	9.92243	5.31291	0.286053	-0.297912	radar	0.387516	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9002	10.0458	5.40143	0.289649	-0.27661	lidar	0.676371	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6401	10.1213	5.39917	0.276106	-0.275706	radar	0.0256785	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3987	10.217	5.38776	0.272563	-0.265221	lidar	1.17399	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1351	10.2945	5.42271	0.259924	-0.26695	radar	0.424627	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9191	10.2953	5.26945	0.223002	-0.294746	lidar	1.39337	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6722	10.3594	5.2155	0.214599	-0.283608	radar	0.239421	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4728	10.3316	5.03613	0.171115	-0.31844	lidar	2.05796	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1605	10.3751	5.31042	0.144836	-0.341481	radar	7.69981	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9008	10.4257	5.3157	0.133434	-0.335217	lidar	0.186613	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6679	10.4505	5.07893	0.125116	-0.309692	radar	6.37786	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4391	10.4064	4.98143	0.0805721	-0.343522	lidar	2.12837	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1804	10.4279	4.99999	0.064945	-0.34087	radar	0.548332	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8549	10.5946	5.23953	0.109873	-0.266952	lidar	7.85961	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6057	10.6493	5.10895	0.11701	-0.230461	radar	1.87671	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3651	10.6424	5.06152	0.0909596	-0.247378	lidar	0.50753	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1028	10.6661	5.10719	0.0779054	-0.250099	radar	0.263985	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8434	10.7634	5.16322	0.097471	-0.213887	lidar	4.13231	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5791	10.8129	5.15668	0.100325	-0.194176	radar	1.42158	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.357	10.7711	5.04734	0.0629403	-0.226286	lidar	1.67682	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1071	10.8005	4.99365	0.0618235	-0.208909	radar	0.550478	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8565	10.8693	5.02701	0.0734058	-0.184387	lidar	2.25755	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5782	10.8904	5.09013	0.0661537	-0.18154	radar	2.78267	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3541	10.9025	5.02668	0.0546188	-0.185306	lidar	0.642003	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0784	10.8483	5.30669	-0.00213908	-0.267041	radar	8.63242	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7744	10.8252	5.378	-0.0224817	-0.27332	lidar	2.68088	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.518	10.8247	5.31822	-0.0311222	-0.264222	radar	0.317703	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2894	10.8141	5.24107	-0.046542	-0.268143	lidar	1.05779	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0529	10.8598	4.98365	-0.0218516	-0.203013	radar	6.35713	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78783	10.912	5.04009	-0.00784081	-0.175788	lidar	2.18536	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.57092	10.8829	4.94958	-0.028725	-0.189727	radar	3.75722	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30394	10.9147	5.00646	-0.0212598	-0.170468	lidar	0.851125	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.06869	10.8878	4.93851	-0.0365874	-0.174982	radar	2.44258	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79504	10.9258	5.01358	-0.0246851	-0.151526	lidar	1.24957	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.56686	10.8764	4.94593	-0.0502455	-0.17141	radar	6.17543	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.42359	10.7895	4.69636	-0.0951011	-0.214386	lidar	3.83171	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.18233	10.7938	4.66276	-0.0900826	-0.190823	radar	1.53842	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.80805	10.8602	4.99107	-0.0526861	-0.134141	lidar	6.94335	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.55004	10.8581	4.94086	-0.0465104	-0.109245	radar	2.10083	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.26377	10.8523	5.02958	-0.0463691	-0.101819	lidar	0.754883	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.04007	10.8775	4.86493	-0.026142	-0.0575265	radar	3.50656	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
